interval,Power (W)
2020-01-03T03:45,0.0
2020-01-03T04:00,0.0
2020-01-03T04:15,0.0
2020-01-03T04:30,0.0
2020-01-03T04:45,0.0
2020-01-03T05:00,0.0
2020-01-03T05:15,0.0
2020-01-03T05:30,0.0
2020-01-03T05:45,0.0
2020-01-03T06:00,0.0
2020-01-03T06:15,0.0
2020-01-03T06:30,0.0
2020-01-03T06:45,0.0
2020-01-03T07:00,0.0
2020-01-03T07:15,1100.161
2020-01-03T07:30,1100.1609
2020-01-03T07:45,1100.1609
2020-01-03T08:00,1100.161
2020-01-03T08:15,1701.1465
2020-01-03T08:30,1701.1465
2020-01-03T08:45,1701.1465
2020-01-03T09:00,1701.1465
2020-01-03T09:15,1775.2214
2020-01-03T09:30,1775.2214
2020-01-03T09:45,1775.2214
2020-01-03T10:00,1775.2214
2020-01-03T10:15,2407.732
2020-01-03T10:30,2407.732
2020-01-03T10:45,2407.732
2020-01-03T11:00,2407.732
2020-01-03T11:15,2661.5078
2020-01-03T11:30,2661.5078
2020-01-03T11:45,2661.5078
2020-01-03T12:00,2661.5078
2020-01-03T12:15,1765.3348
2020-01-03T12:30,1765.3348
2020-01-03T12:45,1765.3348
2020-01-03T13:00,1765.3348
2020-01-03T13:15,561.79266
2020-01-03T13:30,561.79266
2020-01-03T13:45,561.79266
2020-01-03T14:00,561.79266
2020-01-03T14:15,0.0
2020-01-03T14:30,0.0
2020-01-03T14:45,0.0
2020-01-03T15:00,0.0
2020-01-03T15:15,0.0
2020-01-03T15:30,0.0
2020-01-03T15:45,0.0
2020-01-03T16:00,0.0
2020-01-03T16:15,0.0
2020-01-03T16:30,0.0
2020-01-03T16:45,0.0
2020-01-03T17:00,0.0
2020-01-03T17:15,0.0
2020-01-03T17:30,0.0
2020-01-03T17:45,0.0
2020-01-03T18:00,0.0
2020-01-03T18:15,0.0
2020-01-03T18:30,0.0
2020-01-03T18:45,0.0
2020-01-03T19:00,0.0
2020-01-03T19:15,0.0
2020-01-03T19:30,0.0
2020-01-03T19:45,0.0
2020-01-03T20:00,0.0
2020-01-03T20:15,0.0
2020-01-03T20:30,0.0
2020-01-03T20:45,0.0
2020-01-03T21:00,0.0
2020-01-03T21:15,0.0
2020-01-03T21:30,0.0
2020-01-03T21:45,0.0
2020-01-03T22:00,0.0
2020-01-03T22:15,0.0
2020-01-03T22:30,0.0
2020-01-03T22:45,0.0
2020-01-03T23:00,0.0
2020-01-03T23:15,0.0
2020-01-03T23:30,0.0
2020-01-03T23:45,0.0
2020-01-04T00:00,0.0
2020-01-04T00:15,0.0
2020-01-04T00:30,0.0
2020-01-04T00:45,0.0
2020-01-04T01:00,0.0
2020-01-04T01:15,0.0
2020-01-04T01:30,0.0
2020-01-04T01:45,0.0
2020-01-04T02:00,0.0
2020-01-04T02:15,0.0
2020-01-04T02:30,0.0
2020-01-04T02:45,0.0
2020-01-04T03:00,0.0
2020-01-04T03:15,0.0
2020-01-04T03:30,0.0
2020-01-04T03:45,0.0
2020-01-04T04:00,0.0
2020-01-04T04:15,0.0
2020-01-04T04:30,0.0
2020-01-04T04:45,0.0
2020-01-04T05:00,0.0
2020-01-04T05:15,0.0
2020-01-04T05:30,0.0
2020-01-04T05:45,0.0
2020-01-04T06:00,0.0
2020-01-04T06:15,0.0
2020-01-04T06:30,0.0
2020-01-04T06:45,0.0
2020-01-04T07:00,0.0
2020-01-04T07:15,0.0
2020-01-04T07:30,0.0
2020-01-04T07:45,0.0
2020-01-04T08:00,0.0
2020-01-04T08:15,858.5665
2020-01-04T08:30,858.5665
2020-01-04T08:45,858.5665
2020-01-04T09:00,858.5665
2020-01-04T09:15,956.40814
2020-01-04T09:30,956.40814
2020-01-04T09:45,956.40814
2020-01-04T10:00,956.40814
2020-01-04T10:15,1109.1089
2020-01-04T10:30,1109.1089
2020-01-04T10:45,1109.1089
2020-01-04T11:00,1109.1089
2020-01-04T11:15,581.05457
2020-01-04T11:30,581.05457
2020-01-04T11:45,581.05457
2020-01-04T12:00,581.05457
2020-01-04T12:15,944.84344
2020-01-04T12:30,944.84344
2020-01-04T12:45,944.84344
2020-01-04T13:00,944.84344
2020-01-04T13:15,524.9587
2020-01-04T13:30,524.9587
2020-01-04T13:45,524.9587
2020-01-04T14:00,524.9587
2020-01-04T14:15,388.29346
2020-01-04T14:30,388.29346
2020-01-04T14:45,388.29346
2020-01-04T15:00,388.29346
2020-01-04T15:15,0.0
2020-01-04T15:30,0.0
2020-01-04T15:45,0.0
2020-01-04T16:00,0.0
2020-01-04T16:15,0.0
2020-01-04T16:30,0.0
2020-01-04T16:45,0.0
2020-01-04T17:00,0.0
2020-01-04T17:15,0.0
2020-01-04T17:30,0.0
2020-01-04T17:45,0.0
2020-01-04T18:00,0.0
2020-01-04T18:15,0.0
2020-01-04T18:30,0.0
2020-01-04T18:45,0.0
2020-01-04T19:00,0.0
2020-01-04T19:15,0.0
2020-01-04T19:30,0.0
2020-01-04T19:45,0.0
2020-01-04T20:00,0.0
2020-01-04T20:15,0.0
2020-01-04T20:30,0.0
2020-01-04T20:45,0.0
2020-01-04T21:00,0.0
2020-01-04T21:15,0.0
2020-01-04T21:30,0.0
2020-01-04T21:45,0.0
2020-01-04T22:00,0.0
2020-01-04T22:15,0.0
2020-01-04T22:30,0.0
2020-01-04T22:45,0.0
2020-01-04T23:00,0.0
2020-01-04T23:15,0.0
2020-01-04T23:30,0.0
2020-01-04T23:45,0.0
2020-01-05T00:00,0.0
2020-01-05T00:15,0.0
2020-01-05T00:30,0.0
2020-01-05T00:45,0.0
2020-01-05T01:00,0.0
2020-01-05T01:15,0.0
2020-01-05T01:30,0.0
2020-01-05T01:45,0.0
2020-01-05T02:00,0.0
2020-01-05T02:15,0.0
2020-01-05T02:30,0.0
2020-01-05T02:45,0.0
2020-01-05T03:00,0.0
2020-01-05T03:15,0.0
2020-01-05T03:30,0.0
2020-01-05T03:45,0.0
2020-01-05T04:00,0.0
2020-01-05T04:15,0.0
2020-01-05T04:30,0.0
2020-01-05T04:45,0.0
2020-01-05T05:00,0.0
2020-01-05T05:15,0.0
2020-01-05T05:30,0.0
2020-01-05T05:45,0.0
2020-01-05T06:00,0.0
2020-01-05T06:15,0.0
2020-01-05T06:30,0.0
2020-01-05T06:45,0.0
2020-01-05T07:00,0.0
2020-01-05T07:15,1309.261
2020-01-05T07:30,1309.261
2020-01-05T07:45,1309.261
2020-01-05T08:00,1309.261
2020-01-05T08:15,4275.9937
2020-01-05T08:30,4275.9937
2020-01-05T08:45,4275.9937
2020-01-05T09:00,4275.9937
2020-01-05T09:15,10536.008
2020-01-05T09:30,10536.008
2020-01-05T09:45,10536.008
2020-01-05T10:00,10536.008
2020-01-05T10:15,17299.32
2020-01-05T10:30,17299.32
2020-01-05T10:45,17299.32
2020-01-05T11:00,17299.32
2020-01-05T11:15,17010.033
2020-01-05T11:30,17010.033
2020-01-05T11:45,17010.033
2020-01-05T12:00,17010.033
2020-01-05T12:15,13915.567
2020-01-05T12:30,13915.567
2020-01-05T12:45,13915.567
2020-01-05T13:00,13915.567
2020-01-05T13:15,7676.389
2020-01-05T13:30,7676.389
2020-01-05T13:45,7676.389
2020-01-05T14:00,7676.389
2020-01-05T14:15,1466.4602
2020-01-05T14:30,1466.4602
2020-01-05T14:45,1466.4602
2020-01-05T15:00,1466.4602
2020-01-05T15:15,0.0
2020-01-05T15:30,0.0
2020-01-05T15:45,0.0
2020-01-05T16:00,0.0
2020-01-05T16:15,0.0
2020-01-05T16:30,0.0
2020-01-05T16:45,0.0
2020-01-05T17:00,0.0
2020-01-05T17:15,0.0
2020-01-05T17:30,0.0
2020-01-05T17:45,0.0
2020-01-05T18:00,0.0
2020-01-05T18:15,0.0
2020-01-05T18:30,0.0
2020-01-05T18:45,0.0
2020-01-05T19:00,0.0
2020-01-05T19:15,0.0
2020-01-05T19:30,0.0
2020-01-05T19:45,0.0
2020-01-05T20:00,0.0
2020-01-05T20:15,0.0
2020-01-05T20:30,0.0
2020-01-05T20:45,0.0
2020-01-05T21:00,0.0
2020-01-05T21:15,0.0
2020-01-05T21:30,0.0
2020-01-05T21:45,0.0
2020-01-05T22:00,0.0
2020-01-05T22:15,0.0
2020-01-05T22:30,0.0
2020-01-05T22:45,0.0
2020-01-05T23:00,0.0
2020-01-05T23:15,0.0
2020-01-05T23:30,0.0
2020-01-05T23:45,0.0
2020-01-06T00:00,0.0
2020-01-06T00:15,0.0
2020-01-06T00:30,0.0
2020-01-06T00:45,0.0
2020-01-06T01:00,0.0
2020-01-06T01:15,0.0
2020-01-06T01:30,0.0
2020-01-06T01:45,0.0
2020-01-06T02:00,0.0
2020-01-06T02:15,0.0
2020-01-06T02:30,0.0
2020-01-06T02:45,0.0
2020-01-06T03:00,0.0
2020-01-06T03:15,0.0
2020-01-06T03:30,0.0
2020-01-06T03:45,0.0
2020-01-06T04:00,0.0
2020-01-06T04:15,0.0
2020-01-06T04:30,0.0
2020-01-06T04:45,0.0
2020-01-06T05:00,0.0
2020-01-06T05:15,0.0
2020-01-06T05:30,0.0
2020-01-06T05:45,0.0
2020-01-06T06:00,0.0
2020-01-06T06:15,0.0
2020-01-06T06:30,0.0
2020-01-06T06:45,0.0
2020-01-06T07:00,0.0
2020-01-06T07:15,0.0
2020-01-06T07:30,0.0
2020-01-06T07:45,0.0
2020-01-06T08:00,0.0
2020-01-06T08:15,1774.0869
2020-01-06T08:30,1774.0869
2020-01-06T08:45,1774.0869
2020-01-06T09:00,1774.0869
2020-01-06T09:15,3432.4087
2020-01-06T09:30,3432.4087
2020-01-06T09:45,3432.4087
2020-01-06T10:00,3432.4087
2020-01-06T10:15,4889.5596
2020-01-06T10:30,4889.5596
2020-01-06T10:45,4889.5596
2020-01-06T11:00,4889.5596
2020-01-06T11:15,5550.933
2020-01-06T11:30,5550.933
2020-01-06T11:45,5550.933
2020-01-06T12:00,5550.933
2020-01-06T12:15,4572.4004
2020-01-06T12:30,4572.4004
2020-01-06T12:45,4572.4004
2020-01-06T13:00,4572.4004
2020-01-06T13:15,2809.1023
2020-01-06T13:30,2809.1023
2020-01-06T13:45,2809.1023
2020-01-06T14:00,2809.1023
2020-01-06T14:15,676.5502
2020-01-06T14:30,676.5502
2020-01-06T14:45,676.5502
2020-01-06T15:00,676.5502
2020-01-06T15:15,0.0
2020-01-06T15:30,0.0
2020-01-06T15:45,0.0
2020-01-06T16:00,0.0
2020-01-06T16:15,0.0
2020-01-06T16:30,0.0
2020-01-06T16:45,0.0
2020-01-06T17:00,0.0
2020-01-06T17:15,0.0
2020-01-06T17:30,0.0
2020-01-06T17:45,0.0
2020-01-06T18:00,0.0
2020-01-06T18:15,0.0
2020-01-06T18:30,0.0
2020-01-06T18:45,0.0
2020-01-06T19:00,0.0
2020-01-06T19:15,0.0
2020-01-06T19:30,0.0
2020-01-06T19:45,0.0
2020-01-06T20:00,0.0
2020-01-06T20:15,0.0
2020-01-06T20:30,0.0
2020-01-06T20:45,0.0
2020-01-06T21:00,0.0
2020-01-06T21:15,0.0
2020-01-06T21:30,0.0
2020-01-06T21:45,0.0
2020-01-06T22:00,0.0
2020-01-06T22:15,0.0
2020-01-06T22:30,0.0
2020-01-06T22:45,0.0
2020-01-06T23:00,0.0
2020-01-06T23:15,0.0
2020-01-06T23:30,0.0
2020-01-06T23:45,0.0
2020-01-07T00:00,0.0
2020-01-07T00:15,0.0
2020-01-07T00:30,0.0
2020-01-07T00:45,0.0
2020-01-07T01:00,0.0
2020-01-07T01:15,0.0
2020-01-07T01:30,0.0
2020-01-07T01:45,0.0
2020-01-07T02:00,0.0
2020-01-07T02:15,0.0
2020-01-07T02:30,0.0
2020-01-07T02:45,0.0
2020-01-07T03:00,0.0
2020-01-07T03:15,0.0
2020-01-07T03:30,0.0
2020-01-07T03:45,0.0
2020-01-07T04:00,0.0
2020-01-07T04:15,0.0
2020-01-07T04:30,0.0
2020-01-07T04:45,0.0
2020-01-07T05:00,0.0
2020-01-07T05:15,0.0
2020-01-07T05:30,0.0
2020-01-07T05:45,0.0
2020-01-07T06:00,0.0
2020-01-07T06:15,0.0
2020-01-07T06:30,0.0
2020-01-07T06:45,0.0
2020-01-07T07:00,0.0
2020-01-07T07:15,1433.9316
2020-01-07T07:30,1433.9319
2020-01-07T07:45,1433.9319
2020-01-07T08:00,1433.9316
2020-01-07T08:15,3515.741
2020-01-07T08:30,3515.741
2020-01-07T08:45,3515.741
2020-01-07T09:00,3515.741
2020-01-07T09:15,4269.837
2020-01-07T09:30,4269.837
2020-01-07T09:45,4269.837
2020-01-07T10:00,4269.837
2020-01-07T10:15,2888.324
2020-01-07T10:30,2888.324
2020-01-07T10:45,2888.324
2020-01-07T11:00,2888.324
2020-01-07T11:15,1194.662
2020-01-07T11:30,1194.662
2020-01-07T11:45,1194.662
2020-01-07T12:00,1194.662
2020-01-07T12:15,891.33545
2020-01-07T12:30,891.33545
2020-01-07T12:45,891.33545
2020-01-07T13:00,891.33545
2020-01-07T13:15,654.9897
2020-01-07T13:30,654.9897
2020-01-07T13:45,654.9897
2020-01-07T14:00,654.9897
2020-01-07T14:15,0.0
2020-01-07T14:30,0.0
2020-01-07T14:45,0.0
2020-01-07T15:00,0.0
2020-01-07T15:15,0.0
2020-01-07T15:30,0.0
2020-01-07T15:45,0.0
2020-01-07T16:00,0.0
2020-01-07T16:15,0.0
2020-01-07T16:30,0.0
2020-01-07T16:45,0.0
2020-01-07T17:00,0.0
2020-01-07T17:15,0.0
2020-01-07T17:30,0.0
2020-01-07T17:45,0.0
2020-01-07T18:00,0.0
2020-01-07T18:15,0.0
2020-01-07T18:30,0.0
2020-01-07T18:45,0.0
2020-01-07T19:00,0.0
2020-01-07T19:15,0.0
2020-01-07T19:30,0.0
2020-01-07T19:45,0.0
2020-01-07T20:00,0.0
2020-01-07T20:15,0.0
2020-01-07T20:30,0.0
2020-01-07T20:45,0.0
2020-01-07T21:00,0.0
2020-01-07T21:15,0.0
2020-01-07T21:30,0.0
2020-01-07T21:45,0.0
2020-01-07T22:00,0.0
2020-01-07T22:15,0.0
2020-01-07T22:30,0.0
2020-01-07T22:45,0.0
2020-01-07T23:00,0.0
2020-01-07T23:15,0.0
2020-01-07T23:30,0.0
2020-01-07T23:45,0.0
2020-01-08T00:00,0.0
2020-01-08T00:15,0.0
2020-01-08T00:30,0.0
2020-01-08T00:45,0.0
2020-01-08T01:00,0.0
2020-01-08T01:15,0.0
2020-01-08T01:30,0.0
2020-01-08T01:45,0.0
2020-01-08T02:00,0.0
2020-01-08T02:15,0.0
2020-01-08T02:30,0.0
2020-01-08T02:45,0.0
2020-01-08T03:00,0.0
2020-01-08T03:15,0.0
2020-01-08T03:30,0.0
2020-01-08T03:45,0.0
2020-01-08T04:00,0.0
2020-01-08T04:15,0.0
2020-01-08T04:30,0.0
2020-01-08T04:45,0.0
2020-01-08T05:00,0.0
2020-01-08T05:15,0.0
2020-01-08T05:30,0.0
2020-01-08T05:45,0.0
2020-01-08T06:00,0.0
2020-01-08T06:15,0.0
2020-01-08T06:30,0.0
2020-01-08T06:45,0.0
2020-01-08T07:00,0.0
2020-01-08T07:15,0.0
2020-01-08T07:30,0.0
2020-01-08T07:45,0.0
2020-01-08T08:00,0.0
2020-01-08T08:15,794.8784
2020-01-08T08:30,794.8784
2020-01-08T08:45,794.8784
2020-01-08T09:00,794.8784
2020-01-08T09:15,728.1875
2020-01-08T09:30,728.1875
2020-01-08T09:45,728.1875
2020-01-08T10:00,728.1875
2020-01-08T10:15,951.37775
2020-01-08T10:30,951.37775
2020-01-08T10:45,951.37775
2020-01-08T11:00,951.37775
2020-01-08T11:15,1489.3074
2020-01-08T11:30,1489.3074
2020-01-08T11:45,1489.3074
2020-01-08T12:00,1489.3074
2020-01-08T12:15,760.697
2020-01-08T12:30,760.697
2020-01-08T12:45,760.697
2020-01-08T13:00,760.697
2020-01-08T13:15,0.0
2020-01-08T13:30,0.0
2020-01-08T13:45,0.0
2020-01-08T14:00,0.0
2020-01-08T14:15,0.0
2020-01-08T14:30,0.0
2020-01-08T14:45,0.0
2020-01-08T15:00,0.0
2020-01-08T15:15,0.0
2020-01-08T15:30,0.0
2020-01-08T15:45,0.0
2020-01-08T16:00,0.0
2020-01-08T16:15,0.0
2020-01-08T16:30,0.0
2020-01-08T16:45,0.0
2020-01-08T17:00,0.0
2020-01-08T17:15,0.0
2020-01-08T17:30,0.0
2020-01-08T17:45,0.0
2020-01-08T18:00,0.0
2020-01-08T18:15,0.0
2020-01-08T18:30,0.0
2020-01-08T18:45,0.0
2020-01-08T19:00,0.0
2020-01-08T19:15,0.0
2020-01-08T19:30,0.0
2020-01-08T19:45,0.0
2020-01-08T20:00,0.0
2020-01-08T20:15,0.0
2020-01-08T20:30,0.0
2020-01-08T20:45,0.0
2020-01-08T21:00,0.0
2020-01-08T21:15,0.0
2020-01-08T21:30,0.0
2020-01-08T21:45,0.0
2020-01-08T22:00,0.0
2020-01-08T22:15,0.0
2020-01-08T22:30,0.0
2020-01-08T22:45,0.0
2020-01-08T23:00,0.0
2020-01-08T23:15,0.0
2020-01-08T23:30,0.0
2020-01-08T23:45,0.0
2020-01-09T00:00,0.0
2020-01-09T00:15,0.0
2020-01-09T00:30,0.0
2020-01-09T00:45,0.0
2020-01-09T01:00,0.0
2020-01-09T01:15,0.0
2020-01-09T01:30,0.0
2020-01-09T01:45,0.0
2020-01-09T02:00,0.0
2020-01-09T02:15,0.0
2020-01-09T02:30,0.0
2020-01-09T02:45,0.0
2020-01-09T03:00,0.0
2020-01-09T03:15,0.0
2020-01-09T03:30,0.0
2020-01-09T03:45,0.0
2020-01-09T04:00,0.0
2020-01-09T04:15,0.0
2020-01-09T04:30,0.0
2020-01-09T04:45,0.0
2020-01-09T05:00,0.0
2020-01-09T05:15,0.0
2020-01-09T05:30,0.0
2020-01-09T05:45,0.0
2020-01-09T06:00,0.0
2020-01-09T06:15,0.0
2020-01-09T06:30,0.0
2020-01-09T06:45,0.0
2020-01-09T07:00,0.0
2020-01-09T07:15,1096.9805
2020-01-09T07:30,1096.9805
2020-01-09T07:45,1096.9805
2020-01-09T08:00,1096.9805
2020-01-09T08:15,2467.8154
2020-01-09T08:30,2467.8154
2020-01-09T08:45,2467.8154
2020-01-09T09:00,2467.8154
2020-01-09T09:15,4035.3535
2020-01-09T09:30,4035.3535
2020-01-09T09:45,4035.3535
2020-01-09T10:00,4035.3535
2020-01-09T10:15,3820.334
2020-01-09T10:30,3820.334
2020-01-09T10:45,3820.334
2020-01-09T11:00,3820.334
2020-01-09T11:15,1247.3368
2020-01-09T11:30,1247.3368
2020-01-09T11:45,1247.3368
2020-01-09T12:00,1247.3368
2020-01-09T12:15,499.46747
2020-01-09T12:30,499.46747
2020-01-09T12:45,499.46747
2020-01-09T13:00,499.46747
2020-01-09T13:15,0.0
2020-01-09T13:30,0.0
2020-01-09T13:45,0.0
2020-01-09T14:00,0.0
2020-01-09T14:15,0.0
2020-01-09T14:30,0.0
2020-01-09T14:45,0.0
2020-01-09T15:00,0.0
2020-01-09T15:15,0.0
2020-01-09T15:30,0.0
2020-01-09T15:45,0.0
2020-01-09T16:00,0.0
2020-01-09T16:15,0.0
2020-01-09T16:30,0.0
2020-01-09T16:45,0.0
2020-01-09T17:00,0.0
2020-01-09T17:15,0.0
2020-01-09T17:30,0.0
2020-01-09T17:45,0.0
2020-01-09T18:00,0.0
2020-01-09T18:15,0.0
2020-01-09T18:30,0.0
2020-01-09T18:45,0.0
2020-01-09T19:00,0.0
2020-01-09T19:15,0.0
2020-01-09T19:30,0.0
2020-01-09T19:45,0.0
2020-01-09T20:00,0.0
2020-01-09T20:15,0.0
2020-01-09T20:30,0.0
2020-01-09T20:45,0.0
2020-01-09T21:00,0.0
2020-01-09T21:15,0.0
2020-01-09T21:30,0.0
2020-01-09T21:45,0.0
2020-01-09T22:00,0.0
2020-01-09T22:15,0.0
2020-01-09T22:30,0.0
2020-01-09T22:45,0.0
2020-01-09T23:00,0.0
2020-01-09T23:15,0.0
2020-01-09T23:30,0.0
2020-01-09T23:45,0.0
2020-01-10T00:00,0.0
2020-01-10T00:15,0.0
2020-01-10T00:30,0.0
2020-01-10T00:45,0.0
2020-01-10T01:00,0.0
2020-01-10T01:15,0.0
2020-01-10T01:30,0.0
2020-01-10T01:45,0.0
2020-01-10T02:00,0.0
2020-01-10T02:15,0.0
2020-01-10T02:30,0.0
2020-01-10T02:45,0.0
2020-01-10T03:00,0.0
2020-01-10T03:15,0.0
2020-01-10T03:30,0.0
2020-01-10T03:45,0.0
2020-01-10T04:00,0.0
2020-01-10T04:15,0.0
2020-01-10T04:30,0.0
2020-01-10T04:45,0.0
2020-01-10T05:00,0.0
2020-01-10T05:15,0.0
2020-01-10T05:30,0.0
2020-01-10T05:45,0.0
2020-01-10T06:00,0.0
2020-01-10T06:15,0.0
2020-01-10T06:30,0.0
2020-01-10T06:45,0.0
2020-01-10T07:00,0.0
2020-01-10T07:15,0.0
2020-01-10T07:30,0.0
2020-01-10T07:45,0.0
2020-01-10T08:00,0.0
2020-01-10T08:15,759.89325
2020-01-10T08:30,759.89325
2020-01-10T08:45,759.89325
2020-01-10T09:00,759.89325
2020-01-10T09:15,1876.5632
2020-01-10T09:30,1876.5632
2020-01-10T09:45,1876.5632
2020-01-10T10:00,1876.5632
2020-01-10T10:15,5268.17
2020-01-10T10:30,5268.17
2020-01-10T10:45,5268.17
