,index,interval,Power (W),temperature,radiation_surface,cloud_cover,month,hour_day,available
27234,27234,2019-10-11 16:30:00,72.0,13.903,8.751,0.954,10,16,1.0
27235,27235,2019-10-11 16:45:00,72.0,13.903,8.751,0.954,10,16,1.0
27236,27236,2019-10-11 17:00:00,0.0,13.206,0.0,0.962,10,17,0.0
27237,27237,2019-10-11 17:15:00,0.0,13.206,0.0,0.962,10,17,0.0
27238,27238,2019-10-11 17:30:00,0.0,13.206,0.0,0.962,10,17,0.0
27239,27239,2019-10-11 17:45:00,0.0,13.206,0.0,0.962,10,17,0.0
27240,27240,2019-10-11 18:00:00,0.0,12.606,0.0,0.962,10,18,0.0
27241,27241,2019-10-11 18:15:00,0.0,12.606,0.0,0.962,10,18,0.0
27242,27242,2019-10-11 18:30:00,0.0,12.606,0.0,0.962,10,18,0.0
27243,27243,2019-10-11 18:45:00,0.0,12.606,0.0,0.962,10,18,0.0
27244,27244,2019-10-11 19:00:00,0.0,12.174,0.0,0.968,10,19,0.0
27245,27245,2019-10-11 19:15:00,0.0,12.174,0.0,0.968,10,19,0.0
27246,27246,2019-10-11 19:30:00,0.0,12.174,0.0,0.968,10,19,0.0
27247,27247,2019-10-11 19:45:00,0.0,12.174,0.0,0.968,10,19,0.0
27248,27248,2019-10-11 20:00:00,0.0,12.018,0.0,0.973,10,20,0.0
27249,27249,2019-10-11 20:15:00,0.0,12.018,0.0,0.973,10,20,0.0
27250,27250,2019-10-11 20:30:00,0.0,12.018,0.0,0.973,10,20,0.0
27251,27251,2019-10-11 20:45:00,0.0,12.018,0.0,0.973,10,20,0.0
27252,27252,2019-10-11 21:00:00,0.0,11.975,0.0,0.974,10,21,0.0
27253,27253,2019-10-11 21:15:00,0.0,11.975,0.0,0.974,10,21,0.0
27254,27254,2019-10-11 21:30:00,0.0,11.975,0.0,0.974,10,21,0.0
27255,27255,2019-10-11 21:45:00,0.0,11.975,0.0,0.974,10,21,0.0
27256,27256,2019-10-11 22:00:00,0.0,11.974,0.0,0.976,10,22,0.0
27257,27257,2019-10-11 22:15:00,0.0,11.974,0.0,0.976,10,22,0.0
27258,27258,2019-10-11 22:30:00,0.0,11.974,0.0,0.976,10,22,0.0
27259,27259,2019-10-11 22:45:00,0.0,11.974,0.0,0.976,10,22,0.0
27260,27260,2019-10-11 23:00:00,0.0,12.131,0.0,0.981,10,23,0.0
27261,27261,2019-10-11 23:15:00,0.0,12.131,0.0,0.981,10,23,0.0
27262,27262,2019-10-11 23:30:00,0.0,12.131,0.0,0.981,10,23,0.0
27263,27263,2019-10-11 23:45:00,0.0,12.131,0.0,0.981,10,23,0.0
27264,27264,2019-10-12 00:00:00,0.0,12.279,0.0,0.97,10,0,0.0
27265,27265,2019-10-12 00:15:00,0.0,12.279,0.0,0.97,10,0,0.0
27266,27266,2019-10-12 00:30:00,0.0,12.279,0.0,0.97,10,0,0.0
27267,27267,2019-10-12 00:45:00,0.0,12.279,0.0,0.97,10,0,0.0
27268,27268,2019-10-12 01:00:00,0.0,12.015,0.0,0.945,10,1,0.0
27269,27269,2019-10-12 01:15:00,0.0,12.015,0.0,0.945,10,1,0.0
27270,27270,2019-10-12 01:30:00,0.0,12.015,0.0,0.945,10,1,0.0
27271,27271,2019-10-12 01:45:00,0.0,12.015,0.0,0.945,10,1,0.0
27272,27272,2019-10-12 02:00:00,0.0,11.701,0.0,0.942,10,2,0.0
27273,27273,2019-10-12 02:15:00,0.0,11.701,0.0,0.942,10,2,0.0
27274,27274,2019-10-12 02:30:00,0.0,11.701,0.0,0.942,10,2,0.0
27275,27275,2019-10-12 02:45:00,0.0,11.701,0.0,0.942,10,2,0.0
27276,27276,2019-10-12 03:00:00,0.0,11.439,0.0,0.942,10,3,0.0
27277,27277,2019-10-12 03:15:00,0.0,11.439,0.0,0.942,10,3,0.0
27278,27278,2019-10-12 03:30:00,0.0,11.439,0.0,0.942,10,3,0.0
27279,27279,2019-10-12 03:45:00,0.0,11.439,0.0,0.942,10,3,0.0
27280,27280,2019-10-12 04:00:00,0.0,11.163,0.0,0.945,10,4,0.0
27281,27281,2019-10-12 04:15:00,0.0,11.163,0.0,0.945,10,4,0.0
27282,27282,2019-10-12 04:30:00,0.0,11.163,0.0,0.945,10,4,0.0
27283,27283,2019-10-12 04:45:00,0.0,11.163,0.0,0.945,10,4,0.0
27284,27284,2019-10-12 05:00:00,0.0,10.898,2.184,0.913,10,5,0.0
27285,27285,2019-10-12 05:15:00,0.0,10.898,2.184,0.913,10,5,0.0
27286,27286,2019-10-12 05:30:00,0.0,10.898,2.184,0.913,10,5,0.0
27287,27287,2019-10-12 05:45:00,0.0,10.898,2.184,0.913,10,5,0.0
27288,27288,2019-10-12 06:00:00,3360.0,11.437,75.902,0.531,10,6,1.0
27289,27289,2019-10-12 06:15:00,3360.0,11.437,75.902,0.531,10,6,1.0
27290,27290,2019-10-12 06:30:00,3360.0,11.437,75.902,0.531,10,6,1.0
27291,27291,2019-10-12 06:45:00,3360.0,11.437,75.902,0.531,10,6,1.0
27292,27292,2019-10-12 07:00:00,11340.0,13.251,212.191,0.104,10,7,1.0
27293,27293,2019-10-12 07:15:00,11340.0,13.251,212.191,0.104,10,7,1.0
27294,27294,2019-10-12 07:30:00,11340.0,13.251,212.191,0.104,10,7,1.0
27295,27295,2019-10-12 07:45:00,11340.0,13.251,212.191,0.104,10,7,1.0
27296,27296,2019-10-12 08:00:00,17856.0,16.092,337.017,0.04,10,8,1.0
27297,27297,2019-10-12 08:15:00,17856.0,16.092,337.017,0.04,10,8,1.0
27298,27298,2019-10-12 08:30:00,17856.0,16.092,337.017,0.04,10,8,1.0
27299,27299,2019-10-12 08:45:00,17856.0,16.092,337.017,0.04,10,8,1.0
27300,27300,2019-10-12 09:00:00,22060.0,18.297,429.546,0.027,10,9,1.0
27301,27301,2019-10-12 09:15:00,22060.0,18.297,429.546,0.027,10,9,1.0
27302,27302,2019-10-12 09:30:00,22060.0,18.297,429.546,0.027,10,9,1.0
27303,27303,2019-10-12 09:45:00,22060.0,18.297,429.546,0.027,10,9,1.0
27304,27304,2019-10-12 10:00:00,24124.0,19.714,479.953,0.032,10,10,1.0
27305,27305,2019-10-12 10:15:00,24124.0,19.714,479.953,0.032,10,10,1.0
27306,27306,2019-10-12 10:30:00,24124.0,19.714,479.953,0.032,10,10,1.0
27307,27307,2019-10-12 10:45:00,24124.0,19.714,479.953,0.032,10,10,1.0
27308,27308,2019-10-12 11:00:00,24180.0,20.418,483.256,0.04,10,11,1.0
27309,27309,2019-10-12 11:15:00,24180.0,20.418,483.256,0.04,10,11,1.0
27310,27310,2019-10-12 11:30:00,24180.0,20.418,483.256,0.04,10,11,1.0
27311,27311,2019-10-12 11:45:00,24180.0,20.418,483.256,0.04,10,11,1.0
27312,27312,2019-10-12 12:00:00,22096.0,20.755,437.484,0.172,10,12,1.0
27313,27313,2019-10-12 12:15:00,22096.0,20.755,437.484,0.172,10,12,1.0
27314,27314,2019-10-12 12:30:00,22096.0,20.755,437.484,0.172,10,12,1.0
27315,27315,2019-10-12 12:45:00,22096.0,20.755,437.484,0.172,10,12,1.0
27316,27316,2019-10-12 13:00:00,17172.0,20.653,340.303,0.556,10,13,1.0
27317,27317,2019-10-12 13:15:00,17172.0,20.653,340.303,0.556,10,13,1.0
27318,27318,2019-10-12 13:30:00,17172.0,20.653,340.303,0.556,10,13,1.0
27319,27319,2019-10-12 13:45:00,17172.0,20.653,340.303,0.556,10,13,1.0
27320,27320,2019-10-12 14:00:00,7608.0,19.942,180.652,0.895,10,14,1.0
27321,27321,2019-10-12 14:15:00,7608.0,19.942,180.652,0.895,10,14,1.0
27322,27322,2019-10-12 14:30:00,7608.0,19.942,180.652,0.895,10,14,1.0
27323,27323,2019-10-12 14:45:00,7608.0,19.942,180.652,0.895,10,14,1.0
27324,27324,2019-10-12 15:00:00,1676.0,18.64,57.685,0.861,10,15,1.0
27325,27325,2019-10-12 15:15:00,1676.0,18.64,57.685,0.861,10,15,1.0
27326,27326,2019-10-12 15:30:00,1676.0,18.64,57.685,0.861,10,15,1.0
27327,27327,2019-10-12 15:45:00,1676.0,18.64,57.685,0.861,10,15,1.0
27328,27328,2019-10-12 16:00:00,0.0,16.8,4.697,0.927,10,16,0.0
27329,27329,2019-10-12 16:15:00,0.0,16.8,4.697,0.927,10,16,0.0
27330,27330,2019-10-12 16:30:00,0.0,16.8,4.697,0.927,10,16,0.0
27331,27331,2019-10-12 16:45:00,0.0,16.8,4.697,0.927,10,16,0.0
27332,27332,2019-10-12 17:00:00,0.0,15.887,0.0,0.958,10,17,0.0
27333,27333,2019-10-12 17:15:00,0.0,15.887,0.0,0.958,10,17,0.0
27334,27334,2019-10-12 17:30:00,0.0,15.887,0.0,0.958,10,17,0.0
27335,27335,2019-10-12 17:45:00,0.0,15.887,0.0,0.958,10,17,0.0
27336,27336,2019-10-12 18:00:00,0.0,14.964,0.0,0.947,10,18,0.0
27337,27337,2019-10-12 18:15:00,0.0,14.964,0.0,0.947,10,18,0.0
27338,27338,2019-10-12 18:30:00,0.0,14.964,0.0,0.947,10,18,0.0
27339,27339,2019-10-12 18:45:00,0.0,14.964,0.0,0.947,10,18,0.0
27340,27340,2019-10-12 19:00:00,0.0,13.872,0.0,0.948,10,19,0.0
27341,27341,2019-10-12 19:15:00,0.0,13.872,0.0,0.948,10,19,0.0
27342,27342,2019-10-12 19:30:00,0.0,13.872,0.0,0.948,10,19,0.0
27343,27343,2019-10-12 19:45:00,0.0,13.872,0.0,0.948,10,19,0.0
27344,27344,2019-10-12 20:00:00,0.0,13.174,0.0,0.966,10,20,0.0
27345,27345,2019-10-12 20:15:00,0.0,13.174,0.0,0.966,10,20,0.0
27346,27346,2019-10-12 20:30:00,0.0,13.174,0.0,0.966,10,20,0.0
27347,27347,2019-10-12 20:45:00,0.0,13.174,0.0,0.966,10,20,0.0
27348,27348,2019-10-12 21:00:00,0.0,13.439,0.0,0.985,10,21,0.0
27349,27349,2019-10-12 21:15:00,0.0,13.439,0.0,0.985,10,21,0.0
27350,27350,2019-10-12 21:30:00,0.0,13.439,0.0,0.985,10,21,0.0
27351,27351,2019-10-12 21:45:00,0.0,13.439,0.0,0.985,10,21,0.0
27352,27352,2019-10-12 22:00:00,0.0,13.617,0.0,0.99,10,22,0.0
27353,27353,2019-10-12 22:15:00,0.0,13.617,0.0,0.99,10,22,0.0
27354,27354,2019-10-12 22:30:00,0.0,13.617,0.0,0.99,10,22,0.0
27355,27355,2019-10-12 22:45:00,0.0,13.617,0.0,0.99,10,22,0.0
27356,27356,2019-10-12 23:00:00,0.0,13.444,0.0,0.988,10,23,0.0
27357,27357,2019-10-12 23:15:00,0.0,13.444,0.0,0.988,10,23,0.0
27358,27358,2019-10-12 23:30:00,0.0,13.444,0.0,0.988,10,23,0.0
27359,27359,2019-10-12 23:45:00,0.0,13.444,0.0,0.988,10,23,0.0
27360,27360,2019-10-13 00:00:00,0.0,13.303,0.0,0.98,10,0,0.0
27361,27361,2019-10-13 00:15:00,0.0,13.303,0.0,0.98,10,0,0.0
27362,27362,2019-10-13 00:30:00,0.0,13.303,0.0,0.98,10,0,0.0
27363,27363,2019-10-13 00:45:00,0.0,13.303,0.0,0.98,10,0,0.0
27364,27364,2019-10-13 01:00:00,0.0,13.331,0.0,0.978,10,1,0.0
27365,27365,2019-10-13 01:15:00,0.0,13.331,0.0,0.978,10,1,0.0
27366,27366,2019-10-13 01:30:00,0.0,13.331,0.0,0.978,10,1,0.0
27367,27367,2019-10-13 01:45:00,0.0,13.331,0.0,0.978,10,1,0.0
27368,27368,2019-10-13 02:00:00,0.0,13.548,0.0,0.961,10,2,0.0
27369,27369,2019-10-13 02:15:00,0.0,13.548,0.0,0.961,10,2,0.0
27370,27370,2019-10-13 02:30:00,0.0,13.548,0.0,0.961,10,2,0.0
27371,27371,2019-10-13 02:45:00,0.0,13.548,0.0,0.961,10,2,0.0
27372,27372,2019-10-13 03:00:00,0.0,13.79,0.0,0.834,10,3,0.0
27373,27373,2019-10-13 03:15:00,0.0,13.79,0.0,0.834,10,3,0.0
27374,27374,2019-10-13 03:30:00,0.0,13.79,0.0,0.834,10,3,0.0
27375,27375,2019-10-13 03:45:00,0.0,13.79,0.0,0.834,10,3,0.0
27376,27376,2019-10-13 04:00:00,0.0,13.638,0.0,0.704,10,4,0.0
27377,27377,2019-10-13 04:15:00,0.0,13.638,0.0,0.704,10,4,0.0
27378,27378,2019-10-13 04:30:00,0.0,13.638,0.0,0.704,10,4,0.0
27379,27379,2019-10-13 04:45:00,0.0,13.638,0.0,0.704,10,4,0.0
27380,27380,2019-10-13 05:00:00,0.0,13.142,1.053,0.503,10,5,0.0
27381,27381,2019-10-13 05:15:00,0.0,13.142,1.053,0.503,10,5,0.0
27382,27382,2019-10-13 05:30:00,0.0,13.142,1.053,0.503,10,5,0.0
27383,27383,2019-10-13 05:45:00,0.0,13.142,1.053,0.503,10,5,0.0
27384,27384,2019-10-13 06:00:00,2040.0,13.94,59.282,0.275,10,6,1.0
27385,27385,2019-10-13 06:15:00,2040.0,13.94,59.282,0.275,10,6,1.0
27386,27386,2019-10-13 06:30:00,2040.0,13.94,59.282,0.275,10,6,1.0
27387,27387,2019-10-13 06:45:00,2040.0,13.94,59.282,0.275,10,6,1.0
27388,27388,2019-10-13 07:00:00,9196.0,15.534,189.234,0.095,10,7,1.0
27389,27389,2019-10-13 07:15:00,9196.0,15.534,189.234,0.095,10,7,1.0
27390,27390,2019-10-13 07:30:00,9196.0,15.534,189.234,0.095,10,7,1.0
27391,27391,2019-10-13 07:45:00,9196.0,15.534,189.234,0.095,10,7,1.0
27392,27392,2019-10-13 08:00:00,15928.0,17.532,312.956,0.027,10,8,1.0
27393,27393,2019-10-13 08:15:00,15928.0,17.532,312.956,0.027,10,8,1.0
27394,27394,2019-10-13 08:30:00,15928.0,17.532,312.956,0.027,10,8,1.0
27395,27395,2019-10-13 08:45:00,15928.0,17.532,312.956,0.027,10,8,1.0
27396,27396,2019-10-13 09:00:00,20352.0,20.115,406.38,0.017,10,9,1.0
27397,27397,2019-10-13 09:15:00,20352.0,20.115,406.38,0.017,10,9,1.0
27398,27398,2019-10-13 09:30:00,20352.0,20.115,406.38,0.017,10,9,1.0
27399,27399,2019-10-13 09:45:00,20352.0,20.115,406.38,0.017,10,9,1.0
27400,27400,2019-10-13 10:00:00,22500.0,22.34,458.247,0.015,10,10,1.0
27401,27401,2019-10-13 10:15:00,22500.0,22.34,458.247,0.015,10,10,1.0
27402,27402,2019-10-13 10:30:00,22500.0,22.34,458.247,0.015,10,10,1.0
27403,27403,2019-10-13 10:45:00,22500.0,22.34,458.247,0.015,10,10,1.0
27404,27404,2019-10-13 11:00:00,22380.0,23.664,460.177,0.031,10,11,1.0
27405,27405,2019-10-13 11:15:00,22380.0,23.664,460.177,0.031,10,11,1.0
27406,27406,2019-10-13 11:30:00,22380.0,23.664,460.177,0.031,10,11,1.0
27407,27407,2019-10-13 11:45:00,22380.0,23.664,460.177,0.031,10,11,1.0
27408,27408,2019-10-13 12:00:00,19128.0,24.28,400.95,0.213,10,12,1.0
27409,27409,2019-10-13 12:15:00,19128.0,24.28,400.95,0.213,10,12,1.0
27410,27410,2019-10-13 12:30:00,19128.0,24.28,400.95,0.213,10,12,1.0
27411,27411,2019-10-13 12:45:00,19128.0,24.28,400.95,0.213,10,12,1.0
27412,27412,2019-10-13 13:00:00,10032.0,24.0,247.933,0.392,10,13,1.0
27413,27413,2019-10-13 13:15:00,10032.0,24.0,247.933,0.392,10,13,1.0
27414,27414,2019-10-13 13:30:00,10032.0,24.0,247.933,0.392,10,13,1.0
27415,27415,2019-10-13 13:45:00,10032.0,24.0,247.933,0.392,10,13,1.0
27416,27416,2019-10-13 14:00:00,5716.0,23.325,154.913,0.444,10,14,1.0
27417,27417,2019-10-13 14:15:00,5716.0,23.325,154.913,0.444,10,14,1.0
27418,27418,2019-10-13 14:30:00,5716.0,23.325,154.913,0.444,10,14,1.0
27419,27419,2019-10-13 14:45:00,5716.0,23.325,154.913,0.444,10,14,1.0
27420,27420,2019-10-13 15:00:00,2312.0,22.011,68.979,0.316,10,15,1.0
27421,27421,2019-10-13 15:15:00,2312.0,22.011,68.979,0.316,10,15,1.0
27422,27422,2019-10-13 15:30:00,2312.0,22.011,68.979,0.316,10,15,1.0
27423,27423,2019-10-13 15:45:00,2312.0,22.011,68.979,0.316,10,15,1.0
27424,27424,2019-10-13 16:00:00,20.0,20.138,5.83,0.089,10,16,1.0
27425,27425,2019-10-13 16:15:00,20.0,20.138,5.83,0.089,10,16,1.0
27426,27426,2019-10-13 16:30:00,20.0,20.138,5.83,0.089,10,16,1.0
27427,27427,2019-10-13 16:45:00,20.0,20.138,5.83,0.089,10,16,1.0
27428,27428,2019-10-13 17:00:00,0.0,19.454,0.0,0.114,10,17,0.0
27429,27429,2019-10-13 17:15:00,0.0,19.454,0.0,0.114,10,17,0.0
27430,27430,2019-10-13 17:30:00,0.0,19.454,0.0,0.114,10,17,0.0
27431,27431,2019-10-13 17:45:00,0.0,19.454,0.0,0.114,10,17,0.0
27432,27432,2019-10-13 18:00:00,0.0,19.076,0.0,0.165,10,18,0.0
27433,27433,2019-10-13 18:15:00,0.0,19.076,0.0,0.165,10,18,0.0
27434,27434,2019-10-13 18:30:00,0.0,19.076,0.0,0.165,10,18,0.0
27435,27435,2019-10-13 18:45:00,0.0,19.076,0.0,0.165,10,18,0.0
27436,27436,2019-10-13 19:00:00,0.0,18.576,0.0,0.209,10,19,0.0
27437,27437,2019-10-13 19:15:00,0.0,18.576,0.0,0.209,10,19,0.0
27438,27438,2019-10-13 19:30:00,0.0,18.576,0.0,0.209,10,19,0.0
27439,27439,2019-10-13 19:45:00,0.0,18.576,0.0,0.209,10,19,0.0
27440,27440,2019-10-13 20:00:00,0.0,17.818,0.0,0.213,10,20,0.0
27441,27441,2019-10-13 20:15:00,0.0,17.818,0.0,0.213,10,20,0.0
27442,27442,2019-10-13 20:30:00,0.0,17.818,0.0,0.213,10,20,0.0
27443,27443,2019-10-13 20:45:00,0.0,17.818,0.0,0.213,10,20,0.0
27444,27444,2019-10-13 21:00:00,0.0,17.164,0.0,0.168,10,21,0.0
27445,27445,2019-10-13 21:15:00,0.0,17.164,0.0,0.168,10,21,0.0
27446,27446,2019-10-13 21:30:00,0.0,17.164,0.0,0.168,10,21,0.0
27447,27447,2019-10-13 21:45:00,0.0,17.164,0.0,0.168,10,21,0.0
27448,27448,2019-10-13 22:00:00,0.0,16.58,0.0,0.074,10,22,0.0
27449,27449,2019-10-13 22:15:00,0.0,16.58,0.0,0.074,10,22,0.0
27450,27450,2019-10-13 22:30:00,0.0,16.58,0.0,0.074,10,22,0.0
27451,27451,2019-10-13 22:45:00,0.0,16.58,0.0,0.074,10,22,0.0
27452,27452,2019-10-13 23:00:00,0.0,16.017,0.0,0.127,10,23,0.0
27453,27453,2019-10-13 23:15:00,0.0,16.017,0.0,0.127,10,23,0.0
27454,27454,2019-10-13 23:30:00,0.0,16.017,0.0,0.127,10,23,0.0
27455,27455,2019-10-13 23:45:00,0.0,16.017,0.0,0.127,10,23,0.0
27456,27456,2019-10-14 00:00:00,0.0,15.576,0.0,0.341,10,0,0.0
27457,27457,2019-10-14 00:15:00,0.0,15.576,0.0,0.341,10,0,0.0
27458,27458,2019-10-14 00:30:00,0.0,15.576,0.0,0.341,10,0,0.0
27459,27459,2019-10-14 00:45:00,0.0,15.576,0.0,0.341,10,0,0.0
27460,27460,2019-10-14 01:00:00,0.0,15.187,0.0,0.382,10,1,0.0
27461,27461,2019-10-14 01:15:00,0.0,15.187,0.0,0.382,10,1,0.0
27462,27462,2019-10-14 01:30:00,0.0,15.187,0.0,0.382,10,1,0.0
27463,27463,2019-10-14 01:45:00,0.0,15.187,0.0,0.382,10,1,0.0
27464,27464,2019-10-14 02:00:00,0.0,14.708,0.0,0.52,10,2,0.0
27465,27465,2019-10-14 02:15:00,0.0,14.708,0.0,0.52,10,2,0.0
27466,27466,2019-10-14 02:30:00,0.0,14.708,0.0,0.52,10,2,0.0
27467,27467,2019-10-14 02:45:00,0.0,14.708,0.0,0.52,10,2,0.0
27468,27468,2019-10-14 03:00:00,0.0,14.23,0.0,0.708,10,3,0.0
27469,27469,2019-10-14 03:15:00,0.0,14.23,0.0,0.708,10,3,0.0
27470,27470,2019-10-14 03:30:00,0.0,14.23,0.0,0.708,10,3,0.0
27471,27471,2019-10-14 03:45:00,0.0,14.23,0.0,0.708,10,3,0.0
27472,27472,2019-10-14 04:00:00,0.0,13.867,0.0,0.646,10,4,0.0
27473,27473,2019-10-14 04:15:00,0.0,13.867,0.0,0.646,10,4,0.0
27474,27474,2019-10-14 04:30:00,0.0,13.867,0.0,0.646,10,4,0.0
27475,27475,2019-10-14 04:45:00,0.0,13.867,0.0,0.646,10,4,0.0
27476,27476,2019-10-14 05:00:00,0.0,13.468,1.09,0.608,10,5,0.0
27477,27477,2019-10-14 05:15:00,0.0,13.468,1.09,0.608,10,5,0.0
27478,27478,2019-10-14 05:30:00,0.0,13.468,1.09,0.608,10,5,0.0
27479,27479,2019-10-14 05:45:00,0.0,13.468,1.09,0.608,10,5,0.0
27480,27480,2019-10-14 06:00:00,2368.0,14.231,61.385,0.634,10,6,1.0
27481,27481,2019-10-14 06:15:00,2368.0,14.231,61.385,0.634,10,6,1.0
27482,27482,2019-10-14 06:30:00,2368.0,14.231,61.385,0.634,10,6,1.0
27483,27483,2019-10-14 06:45:00,2368.0,14.231,61.385,0.634,10,6,1.0
27484,27484,2019-10-14 07:00:00,8972.0,15.923,182.502,0.705,10,7,1.0
27485,27485,2019-10-14 07:15:00,8972.0,15.923,182.502,0.705,10,7,1.0
27486,27486,2019-10-14 07:30:00,8972.0,15.923,182.502,0.705,10,7,1.0
27487,27487,2019-10-14 07:45:00,8972.0,15.923,182.502,0.705,10,7,1.0
27488,27488,2019-10-14 08:00:00,15592.0,18.231,304.462,0.79,10,8,1.0
27489,27489,2019-10-14 08:15:00,15592.0,18.231,304.462,0.79,10,8,1.0
27490,27490,2019-10-14 08:30:00,15592.0,18.231,304.462,0.79,10,8,1.0
27491,27491,2019-10-14 08:45:00,15592.0,18.231,304.462,0.79,10,8,1.0
27492,27492,2019-10-14 09:00:00,20328.0,20.063,400.569,0.876,10,9,1.0
27493,27493,2019-10-14 09:15:00,20328.0,20.063,400.569,0.876,10,9,1.0
27494,27494,2019-10-14 09:30:00,20328.0,20.063,400.569,0.876,10,9,1.0
27495,27495,2019-10-14 09:45:00,20328.0,20.063,400.569,0.876,10,9,1.0
27496,27496,2019-10-14 10:00:00,22500.0,21.111,450.314,0.897,10,10,1.0
27497,27497,2019-10-14 10:15:00,22500.0,21.111,450.314,0.897,10,10,1.0
27498,27498,2019-10-14 10:30:00,22500.0,21.111,450.314,0.897,10,10,1.0
27499,27499,2019-10-14 10:45:00,22500.0,21.111,450.314,0.897,10,10,1.0
27500,27500,2019-10-14 11:00:00,22508.0,21.909,452.868,0.89,10,11,1.0
27501,27501,2019-10-14 11:15:00,22508.0,21.909,452.868,0.89,10,11,1.0
27502,27502,2019-10-14 11:30:00,22508.0,21.909,452.868,0.89,10,11,1.0
27503,27503,2019-10-14 11:45:00,22508.0,21.909,452.868,0.89,10,11,1.0
27504,27504,2019-10-14 12:00:00,20532.0,22.387,410.036,0.867,10,12,1.0
27505,27505,2019-10-14 12:15:00,20532.0,22.387,410.036,0.867,10,12,1.0
27506,27506,2019-10-14 12:30:00,20532.0,22.387,410.036,0.867,10,12,1.0
27507,27507,2019-10-14 12:45:00,20532.0,22.387,410.036,0.867,10,12,1.0
27508,27508,2019-10-14 13:00:00,16128.0,22.583,320.881,0.89,10,13,1.0
27509,27509,2019-10-14 13:15:00,16128.0,22.583,320.881,0.89,10,13,1.0
27510,27510,2019-10-14 13:30:00,16128.0,22.583,320.881,0.89,10,13,1.0
27511,27511,2019-10-14 13:45:00,16128.0,22.583,320.881,0.89,10,13,1.0
27512,27512,2019-10-14 14:00:00,9544.0,22.328,198.762,0.877,10,14,1.0
27513,27513,2019-10-14 14:15:00,9544.0,22.328,198.762,0.877,10,14,1.0
27514,27514,2019-10-14 14:30:00,9544.0,22.328,198.762,0.877,10,14,1.0
27515,27515,2019-10-14 14:45:00,9544.0,22.328,198.762,0.877,10,14,1.0
27516,27516,2019-10-14 15:00:00,3380.0,20.679,79.303,0.814,10,15,1.0
27517,27517,2019-10-14 15:15:00,3380.0,20.679,79.303,0.814,10,15,1.0
27518,27518,2019-10-14 15:30:00,3380.0,20.679,79.303,0.814,10,15,1.0
27519,27519,2019-10-14 15:45:00,3380.0,20.679,79.303,0.814,10,15,1.0
27520,27520,2019-10-14 16:00:00,16.0,17.886,5.22,0.749,10,16,1.0
27521,27521,2019-10-14 16:15:00,16.0,17.886,5.22,0.749,10,16,1.0
27522,27522,2019-10-14 16:30:00,16.0,17.886,5.22,0.749,10,16,1.0
27523,27523,2019-10-14 16:45:00,16.0,17.886,5.22,0.749,10,16,1.0
27524,27524,2019-10-14 17:00:00,0.0,17.34,0.0,0.816,10,17,0.0
27525,27525,2019-10-14 17:15:00,0.0,17.34,0.0,0.816,10,17,0.0
27526,27526,2019-10-14 17:30:00,0.0,17.34,0.0,0.816,10,17,0.0
27527,27527,2019-10-14 17:45:00,0.0,17.34,0.0,0.816,10,17,0.0
27528,27528,2019-10-14 18:00:00,0.0,16.761,0.0,0.906,10,18,0.0
27529,27529,2019-10-14 18:15:00,0.0,16.761,0.0,0.906,10,18,0.0
27530,27530,2019-10-14 18:30:00,0.0,16.761,0.0,0.906,10,18,0.0
27531,27531,2019-10-14 18:45:00,0.0,16.761,0.0,0.906,10,18,0.0
27532,27532,2019-10-14 19:00:00,0.0,15.858,0.0,0.942,10,19,0.0
27533,27533,2019-10-14 19:15:00,0.0,15.858,0.0,0.942,10,19,0.0
27534,27534,2019-10-14 19:30:00,0.0,15.858,0.0,0.942,10,19,0.0
27535,27535,2019-10-14 19:45:00,0.0,15.858,0.0,0.942,10,19,0.0
27536,27536,2019-10-14 20:00:00,0.0,14.918,0.0,0.942,10,20,0.0
27537,27537,2019-10-14 20:15:00,0.0,14.918,0.0,0.942,10,20,0.0
27538,27538,2019-10-14 20:30:00,0.0,14.918,0.0,0.942,10,20,0.0
27539,27539,2019-10-14 20:45:00,0.0,14.918,0.0,0.942,10,20,0.0
27540,27540,2019-10-14 21:00:00,0.0,14.026,0.0,0.942,10,21,0.0
27541,27541,2019-10-14 21:15:00,0.0,14.026,0.0,0.942,10,21,0.0
27542,27542,2019-10-14 21:30:00,0.0,14.026,0.0,0.942,10,21,0.0
27543,27543,2019-10-14 21:45:00,0.0,14.026,0.0,0.942,10,21,0.0
27544,27544,2019-10-14 22:00:00,0.0,13.323,0.0,0.942,10,22,0.0
27545,27545,2019-10-14 22:15:00,0.0,13.323,0.0,0.942,10,22,0.0
27546,27546,2019-10-14 22:30:00,0.0,13.323,0.0,0.942,10,22,0.0
27547,27547,2019-10-14 22:45:00,0.0,13.323,0.0,0.942,10,22,0.0
27548,27548,2019-10-14 23:00:00,0.0,12.879,0.0,0.943,10,23,0.0
27549,27549,2019-10-14 23:15:00,0.0,12.879,0.0,0.943,10,23,0.0
27550,27550,2019-10-14 23:30:00,0.0,12.879,0.0,0.943,10,23,0.0
27551,27551,2019-10-14 23:45:00,0.0,12.879,0.0,0.943,10,23,0.0
27552,27552,2019-10-15 00:00:00,0.0,12.485,0.0,0.944,10,0,0.0
27553,27553,2019-10-15 00:15:00,0.0,12.485,0.0,0.944,10,0,0.0
27554,27554,2019-10-15 00:30:00,0.0,12.485,0.0,0.944,10,0,0.0
