,interval,kWh
491,2020-01-06T02:45,0.199
492,2020-01-06T03:00,0.199
493,2020-01-06T03:15,0.199
494,2020-01-06T03:30,0.199
495,2020-01-06T03:45,0.199
496,2020-01-06T04:00,0.199
497,2020-01-06T04:15,0.199
498,2020-01-06T04:30,0.199
499,2020-01-06T04:45,0.199
500,2020-01-06T05:00,0.199
501,2020-01-06T05:15,0.199
502,2020-01-06T05:30,0.199
503,2020-01-06T05:45,0.199
504,2020-01-06T06:00,0.199
505,2020-01-06T06:15,0.199
506,2020-01-06T06:30,0.199
507,2020-01-06T06:45,0.199
508,2020-01-06T07:00,0.199
509,2020-01-06T07:15,0.199
510,2020-01-06T07:30,0.199
511,2020-01-06T07:45,0.199
512,2020-01-06T08:00,0.199
513,2020-01-06T08:15,0.199
514,2020-01-06T08:30,0.199
515,2020-01-06T08:45,0.199
516,2020-01-06T09:00,0.199
517,2020-01-06T09:15,0.199
518,2020-01-06T09:30,0.199
519,2020-01-06T09:45,0.199
520,2020-01-06T10:00,0.199
521,2020-01-06T10:15,0.199
522,2020-01-06T10:30,0.199
523,2020-01-06T10:45,0.199
524,2020-01-06T11:00,0.199
525,2020-01-06T11:15,0.199
526,2020-01-06T11:30,0.199
527,2020-01-06T11:45,0.199
528,2020-01-06T12:00,0.199
529,2020-01-06T12:15,0.199
530,2020-01-06T12:30,0.199
531,2020-01-06T12:45,0.199
532,2020-01-06T13:00,0.199
533,2020-01-06T13:15,0.199
534,2020-01-06T13:30,0.199
535,2020-01-06T13:45,0.199
536,2020-01-06T14:00,0.199
537,2020-01-06T14:15,0.199
538,2020-01-06T14:30,0.199
539,2020-01-06T14:45,0.199
540,2020-01-06T15:00,0.199
541,2020-01-06T15:15,0.199
542,2020-01-06T15:30,0.199
543,2020-01-06T15:45,0.199
544,2020-01-06T16:00,0.199
545,2020-01-06T16:15,0.199
546,2020-01-06T16:30,0.199
547,2020-01-06T16:45,0.199
548,2020-01-06T17:00,0.199
549,2020-01-06T17:15,0.199
550,2020-01-06T17:30,0.199
551,2020-01-06T17:45,0.199
552,2020-01-06T18:00,0.199
553,2020-01-06T18:15,0.199
554,2020-01-06T18:30,0.199
555,2020-01-06T18:45,0.199
556,2020-01-06T19:00,0.199
557,2020-01-06T19:15,0.199
558,2020-01-06T19:30,0.199
559,2020-01-06T19:45,0.199
560,2020-01-06T20:00,0.199
561,2020-01-06T20:15,0.199
562,2020-01-06T20:30,0.199
563,2020-01-06T20:45,0.199
564,2020-01-06T21:00,0.199
565,2020-01-06T21:15,0.199
566,2020-01-06T21:30,0.199
567,2020-01-06T21:45,0.199
568,2020-01-06T22:00,0.199
569,2020-01-06T22:15,0.199
570,2020-01-06T22:30,0.199
571,2020-01-06T22:45,0.199
572,2020-01-06T23:00,0.199
573,2020-01-06T23:15,0.199
574,2020-01-06T23:30,0.199
575,2020-01-06T23:45,0.199
576,2020-01-07T00:00,0.199
577,2020-01-07T00:15,0.199
578,2020-01-07T00:30,0.199
579,2020-01-07T00:45,0.199
580,2020-01-07T01:00,0.199
581,2020-01-07T01:15,0.199
582,2020-01-07T01:30,0.199
583,2020-01-07T01:45,0.199
584,2020-01-07T02:00,0.199
585,2020-01-07T02:15,0.199
586,2020-01-07T02:30,0.199
587,2020-01-07T02:45,0.199
588,2020-01-07T03:00,0.199
589,2020-01-07T03:15,0.199
590,2020-01-07T03:30,0.199
591,2020-01-07T03:45,0.199
592,2020-01-07T04:00,0.199
593,2020-01-07T04:15,0.199
594,2020-01-07T04:30,0.199
595,2020-01-07T04:45,0.199
