interval,Power (W)
2020-01-22T07:00,483.7881
2020-01-22T07:15,486.38586
2020-01-22T07:30,505.5065
2020-01-22T07:45,566.1599
2020-01-22T08:00,501.79956
2020-01-22T08:15,514.4844
2020-01-22T08:30,474.41696
2020-01-22T08:45,469.24106
2020-01-22T09:00,447.31058
2020-01-22T09:15,450.37476
2020-01-22T09:30,477.6053
2020-01-22T09:45,465.88953
2020-01-22T10:00,485.3408
2020-01-22T10:15,479.85635
2020-01-22T10:30,499.33612
2020-01-22T10:45,466.51962
2020-01-22T11:00,460.7583
2020-01-22T11:15,462.12448
2020-01-22T11:30,439.97153
2020-01-22T11:45,465.29742
2020-01-22T12:00,512.51245
2020-01-22T12:15,484.53958
2020-01-22T12:30,449.7291
2020-01-22T12:45,451.33127
2020-01-22T13:00,471.09155
2020-01-22T13:15,458.40768
2020-01-22T13:30,444.75412
2020-01-22T13:45,460.96255
2020-01-22T14:00,447.24814
2020-01-22T14:15,472.36914
2020-01-22T14:30,504.13107
2020-01-22T14:45,445.21924
2020-01-22T15:00,441.0536
2020-01-22T15:15,447.74332
2020-01-22T15:30,463.67374
2020-01-22T15:45,573.6149
2020-01-22T16:00,551.8858
2020-01-22T16:15,632.57983
2020-01-22T16:30,565.013
2020-01-22T16:45,548.85077
2020-01-22T17:00,556.13794
2020-01-22T17:15,601.1463
2020-01-22T17:30,691.678
2020-01-22T17:45,1026.298
2020-01-22T18:00,870.65985
2020-01-22T18:15,665.4177
2020-01-22T18:30,710.6621
2020-01-22T18:45,813.48645
2020-01-22T19:00,743.8992
2020-01-22T19:15,1336.5576
2020-01-22T19:30,1646.8608
2020-01-22T19:45,1124.7747
2020-01-22T20:00,849.6648
2020-01-22T20:15,739.00964
2020-01-22T20:30,1631.6217
2020-01-22T20:45,3379.4375
2020-01-22T21:00,1104.3293
2020-01-22T21:15,946.273
2020-01-22T21:30,1105.4412
2020-01-22T21:45,1261.9122
2020-01-22T22:00,1088.6614
2020-01-22T22:15,996.69977
2020-01-22T22:30,1016.7939
2020-01-22T22:45,637.2902
2020-01-22T23:00,472.28717
2020-01-22T23:15,538.49585
2020-01-22T23:30,573.3758
2020-01-22T23:45,532.4291
2020-01-23T00:00,506.99774
2020-01-23T00:15,519.87396
2020-01-23T00:30,493.04443
2020-01-23T00:45,475.58572
2020-01-23T01:00,467.97595
2020-01-23T01:15,555.356
2020-01-23T01:30,570.7185
2020-01-23T01:45,495.05063
2020-01-23T02:00,441.43713
2020-01-23T02:15,440.14053
2020-01-23T02:30,448.59622
2020-01-23T02:45,447.7193
2020-01-23T03:00,453.2471
2020-01-23T03:15,507.13718
2020-01-23T03:30,494.8726
2020-01-23T03:45,483.0722
2020-01-23T04:00,440.84558
2020-01-23T04:15,532.41736
2020-01-23T04:30,505.11194
2020-01-23T04:45,504.4361
2020-01-23T05:00,486.45572
2020-01-23T05:15,562.87146
2020-01-23T05:30,516.2805
2020-01-23T05:45,502.1059
2020-01-23T06:00,476.44016
2020-01-23T06:15,523.22345
2020-01-23T06:30,579.7633
2020-01-23T06:45,517.91583
2020-01-23T07:00,529.3536
2020-01-23T07:15,538.5484
2020-01-23T07:30,527.13434
2020-01-23T07:45,477.5248
2020-01-23T08:00,458.8433
2020-01-23T08:15,439.1449
2020-01-23T08:30,458.14655
2020-01-23T08:45,559.94653
2020-01-23T09:00,503.87726
2020-01-23T09:15,526.15045
2020-01-23T09:30,558.425
2020-01-23T09:45,546.34424
2020-01-23T10:00,584.8637
2020-01-23T10:15,469.25385
2020-01-23T10:30,568.5038
2020-01-23T10:45,520.56104
2020-01-23T11:00,515.49414
2020-01-23T11:15,546.2714
2020-01-23T11:30,510.37784
2020-01-23T11:45,494.14328
2020-01-23T12:00,468.89227
2020-01-23T12:15,439.91998
2020-01-23T12:30,452.48804
2020-01-23T12:45,497.5865
2020-01-23T13:00,515.9786
2020-01-23T13:15,495.37515
2020-01-23T13:30,467.06238
2020-01-23T13:45,484.28452
2020-01-23T14:00,470.94962
2020-01-23T14:15,457.84644
2020-01-23T14:30,541.1516
2020-01-23T14:45,527.7307
2020-01-23T15:00,496.64005
2020-01-23T15:15,440.10657
2020-01-23T15:30,440.8705
2020-01-23T15:45,454.13568
2020-01-23T16:00,444.836
2020-01-23T16:15,472.88043
2020-01-23T16:30,575.0737
2020-01-23T16:45,535.8762
2020-01-23T17:00,586.9392
2020-01-23T17:15,546.4879
2020-01-23T17:30,539.4216
2020-01-23T17:45,518.84045
2020-01-23T18:00,493.04572
2020-01-23T18:15,581.21533
2020-01-23T18:30,658.04816
2020-01-23T18:45,615.95276
2020-01-23T19:00,613.3917
2020-01-23T19:15,624.29553
2020-01-23T19:30,593.72064
2020-01-23T19:45,595.1902
2020-01-23T20:00,562.3577
2020-01-23T20:15,637.8436
2020-01-23T20:30,734.6235
2020-01-23T20:45,806.7664
2020-01-23T21:00,924.6524
2020-01-23T21:15,903.854
2020-01-23T21:30,954.8322
2020-01-23T21:45,984.25714
2020-01-23T22:00,1032.1843
2020-01-23T22:15,1015.45526
2020-01-23T22:30,1050.4785
2020-01-23T22:45,1003.3668
2020-01-23T23:00,895.63434
2020-01-23T23:15,891.5362
2020-01-23T23:30,856.0739
2020-01-23T23:45,823.25104
2020-01-24T00:00,806.3877
2020-01-24T00:15,862.9532
2020-01-24T00:30,910.4675
2020-01-24T00:45,815.764
2020-01-24T01:00,746.5325
2020-01-24T01:15,838.09814
2020-01-24T01:30,820.4854
2020-01-24T01:45,777.1343
2020-01-24T02:00,830.93835
2020-01-24T02:15,728.12756
2020-01-24T02:30,681.3956
